####### File dei Quiz, ultima modifica 30/01/23 Marco Bellini########
GA-001	Il Decreto Legislativo 27 gennaio 2010, n. 35, recante attuazione della direttiva 2008/68/CE, disciplina
	3	le miscele di gas contenenti più del 21% di ossigeno in volume devono essere classificate come comburenti	F

S2-027	Un gas è infiammabile se, in presenza di innesco, alla temperatura di 20°C e alla pressione standard:
	1	si infiamma in miscela superiore al 25% (volume) con aria	F
	2	si infiamma in miscela uguale o inferiore al 13% (volume) con aria	V
	3	si infiamma in qualunque miscela con aria	F

S2-028	Tra i seguenti gas, quale/i presenta/presentano un pericolo di infiammabilità?
	1	L'ammoniaca anidra	F
	2	L'argon compresso	F
	3	La trimetilammina anidra	V

S2-029	Tra i seguenti gas, quale/i presenta/presentano un pericolo di tossicità?
	1	Il cripton liquido refrigerato	F
	2	Il diclorosilano	V
	3	Il trifluoruro di azoto	F

S2-030	Tra i seguenti gas, quale/i presenta/presentano un pericolo di comburenza?
	1	L'aria liquida refrigerata	V
	2	Il protossido di azoto	V
	3	Il trifluoruro di azoto	V

S2-031	Tra i seguenti, quali pericoli può presentare il trasporto di Ammoniaca anidra
	1	comburenza	F
	2	corrosività	V
	3	tossicità	V

S2-032	Tra i seguenti, quali pericoli può presentare il trasporto di Diossido di zolfo
	1	corrosività	V
	2	infiammabilità	F
	3	tossicità	V

S2-033	Tra i seguenti, quali pericoli può presentare il trasporto di Fosgene:
	1	comburenza	F
	2	corrosività	V
	3	tossicità	V

S2-034	Tra i seguenti, quali pericoli può presentare il trasporto di Idrogeno liquido refrigerato:
	1	comburenza	F
	2	infragilimento di qualsiasi materiale (in caso di perdita)	V
	3	ustioni da freddo (in caso di perdita)	V

S2-035	Relativamente alle merci pericolose della classe 2:
	1	i gas infiammabili dei gruppi designati con la lettera F, sono assegnati alla Divisione 2.1 del Codice IMDG e delle Istruzioni Tecniche dell'ICAO	V
	2	i gas non infiammabili e non tossici dei gruppi designati con la lettera A, sono assegnati alla Divisione 2.3 del Codice IMDG e delle Istruzioni Tecniche dell'ICAO	F
	3	i gas tossici dei gruppi designati con la lettera T, sono assegnati alla Divisione 2.3 del Codice IMDG e delle Istruzioni Tecniche dell'ICAO	V

S2-036	L'ammoniaca anidra, in forma adsorbita ai fini del trasporto in un solido contenuto in sistemi di generazione di ammoniaca:
	1	È in esenzione dalle altre disposizioni del RID/ADR/ADN se adsorbita in nitrato di sodio	F
	2	È in esenzione dalle altre disposizioni del RID/ADR/ADN se, tra le altre, a 85°C la pressione generata nel contenitore è inferiore a 12 bar	V
	3	È trasportabile secondo le disposizioni della P200	F

S2-037	Un aerosol classificato 5TFC è:
	1	un aerosol contenente un gas infiammabile come propellente	V
	2	un aerosol contenente una materia corrosiva del gruppo di imballaggio I	F
	3	un aerosol contenente una materia tossica del gruppo di imballaggio II	V

S2-038	Un aerosol classificato 5TC è
	1	un aerosol contenente un gas tossico come propellente	F
	2	un aerosol contenente una materia corrosiva del gruppo di imballaggio III	V
	3	un aerosol contenente una materia tossica del gruppo di imballaggio I	F

S2-039	Come deve essere etichettato un aerosol classificato 5TOC?
	1	Etichette di pericolo modello n. 2.1 + 5.1 + 6.1 + 8	F
	2	Etichette di pericolo modello n. 2.2 + 5.1 + 6.1 + 8	V
	3	Etichette di pericolo modello n. 2.3 + 5.1 + 8	F

S2-040	Il Silano può essere utilizzato come propellente di un aerosol?
	1	No	V
	2	Sì	F
	3	Sì, ma soltanto se l'aerosol ha capacità di 500 ml	F

S2-041	Gli aerosol da smaltire (rifiuto) possono essere trasportati:
	1	in container aperti	V
	2	in veicoli/carri ferroviari chiusi	F
	3	in veicoli/carri ferroviari ventilati	V

S2-042	I grandi imballaggi per i generatori di aerosol e le cartucce di gas come rifiuto devono essere:
	1	Non ventilati	F
	2	Provvisti anche di imballaggio intermedio	F
	3	Correttamente ventilati al fine di impedire la formazione di una atmosfera infiammabile ed un aumento di pressione	V

S2-043	Gli aerosol del gruppo C appartengono alla:
	1	categoria di trasporto 1	V
	2	categoria di trasporto 2	F
	3	categoria di trasporto 3	F

S2-044	Gli aerosol del gruppo O appartengono alla:
	1	categoria di trasporto 1	F
	2	categoria di trasporto 2	F
	3	categoria di trasporto 3	V

S2-045	Gli aerosol devono essere separati dalle derrate alimentari?
	1	No	F
	2	Sì, ma soltanto quelli tossici (presenza della lettera T nel codice di classificazione)	V
	3	Sì, tutti	F

S2-046	Gli aerosol devono soddisfare le disposizioni:
	1	del capitolo 6.2	V
	2	della sezione 6.2.4	F
	3	della sezione 6.2.6	V

S2-047	Gli aerosol possono essere imballati in comune:
	1	con altre merci della classe 2	V
	2	con merci non sottoposte al RID/ADR/ADN	V
	3	non possono essere imballati in comune con altre merci	F

S2-048	Gli aerosol possono essere trasportati secondo il paragrafo 1.1.3.4.3?
	1	No	V
	2	Secondo la classificazione	F
	3	Sì	F

S2-049	Gli aerosol possono essere trasportati:
	1	in colli aventi una massa netta superiore a 130 kg	F
	2	in contenitori intermedi per il trasporto alla rinfusa (IBC)	F
	3	in grandi imballaggi	V

S2-050	Un aerosol classificato 5TF, avente capacità di 1 litro può essere trasportato imballato in quantità limitata?
	1	No	V
	2	Sì	F
	3	Sì, ma il collo non deve pesare più di 5 kg	F

S2-051	I generatori di aerosol sono utilizzabili se:
	1	Il prodotto della pressione di prova per la capacità non supera i 54 bar·litri	F
	2	La pressione interna di tali generatori, a 50°C, non supera i 16 bar	F
	3	La pressione interna di tali generatori, a 50°C, non supera i 2/3 della pressione di prova	V

S2-052	Un prodotto chimico sotto pressione (da UN 3500 a UN 3505) può essere:
	1	una materia in polvere pressurizzata con un gas propellente compresso	V
	2	una materia liquida pressurizzata con un gas propellente liquefatto	V
	3	una materia liquida pressurizzata con un gas propellente liquefatto refrigerato	F

S2-053	Un prodotto chimico sotto pressione, infiammabile:
	1	è assegnato al gruppo F se il gas infiammabile ha un campo di infiammabilità con l'aria superiore a 13 punti percentuali	F
	2	è assegnato al gruppo F se il liquido infiammabile ha punto di infiammabilità inferiore o uguale a 93°C	V
	3	è trasportato con il numero ONU 1950 se in generatore aerosol	V

S2-054	Il propellente di un prodotto chimico sotto pressione (UN 3500 a 3505)?
	1	può essere un gas comburente	F
	2	può essere un gas piroforico	F
	3	può essere un gas tossico	F

S2-055	È ammesso al trasporto come prodotto chimico sotto pressione (da UN 3500 a UN 3505) il cui contenuto è una materia:
	1	che soddisfa i criteri del gruppo di imballaggio II per la corrosività	V
	2	che soddisfa i criteri del gruppo di imballaggio II per la tossicità	V
	3	che soddisfa i criteri del gruppo di imballaggio II per la tossicità e per la corrosività	F

S2-056	È ammesso al trasporto un prodotto chimico sotto pressione (da UN 3500 a UN 3505) il cui contenuto è una materia:
	1	comburente che soddisfa i criteri per l'assegnazione alla classe 5.1	F
	2	esplosiva che soddisfa i criteri per l'assegnazione alla classe 1	F
	3	liquida che soddisfa i criteri per l'assegnazione alla classe 3	V

S2-057	Un gas insetticida, tossico, infiammabile n.a.s. (UN 3355) può essere utilizzato come propellente di un aerosol?
	1	No	V
	2	Sì	F
	3	Sì, ma soltanto se l'aerosol ha capacità di 500 ml	F

S2-058	Un recipiente per il trasporto di un prodotto chimico sotto pressione (da UN 3500 a UN 3505), in cui il Butano è il gas propellente:
	1	deve essere provato ad una pressione non inferiore a 10 bar	F
	2	deve essere provato ad una pressione non inferiore a 15 bar	F
	3	deve essere provato ad una pressione non inferiore a 20 bar	V

S2-059	Un recipiente per il trasporto di un prodotto chimico sotto pressione (UN 3500 a 3505), in cui il Propano è il gas propellente:
	1	deve essere provato ad una pressione non inferiore a 10 bar	F
	2	deve essere provato ad una pressione non inferiore a 20 bar	F
	3	deve essere provato ad una pressione non inferiore a 23 bar	V

S2-060	Per i prodotti chimici sotto pressione (UN 3500 a 3505):
	1	i criteri per la assegnazione a uno dei codici di classificazione sono gli stessi di quelli per la assegnazione degli aerosol	F
	2	non è possibile usare come propellenti gas comburenti	V
	3	possono essere usati come componenti materie o solide del Gruppo di imballaggio II e III che siano allo stesso tempo tossiche e corrosive	F

S2-061	Una materia classificata UN 3391 può costituire il contenuto di un prodotto chimico sotto pressione (da UN 3500 a UN 3505)?
	1	No	V
	2	Sì	F
	3	Sì, perché è una materia solida	F

S2-062	Il Cloro adsorbito:
	1	ha il codice classificazione 9TOC	V
	2	ha lo stesso numero ONU del Cloro liquefatto	F
	3	ha un suo specifico numero ONU	V

S2-063	Un gas può essere considerato come un gas adsorbito se:
	1	è adsorbito in un materiale liquido	F
	2	è adsorbito in un materiale solido poroso con una pressione interna inferiore a 101,3 kPa a 20°C	V
	3	è adsorbito in un materiale solido poroso con una pressione interna superiore a 300 kPa a 20°C	F

S2-064	Per l'imballaggio di Gas adsorbito, n.a.s., il cloruro di alluminio può essere il materiale adsorbente di un gas:
	1	se è allo stato solido in forma idrata	V
	2	se è anidro	F
	3	se è in soluzione	F

S2-065	A quale categoria di trasporto appartengono i seguenti gas della classe 2?
	1	L'ammoniaca anidra, alla categoria di trasporto 1	V
	2	L'aria liquida refrigerata, alla categoria di trasporto 2	F
	3	Il diossido di zolfo, alla categoria di trasporto 1	V

S2-066	A quale categoria di trasporto appartengono i seguenti gas della classe 2?
	1	L'ammoniaca anidra, alla categoria di trasporto 0	F
	2	L'aria liquida refrigerata, alla categoria di trasporto 3	V
	3	Il trifluoruro di cloro, alla categoria di trasporto 1	V

S2-067	A quale categoria di trasporto appartengono i seguenti gas della classe 2?
	1	L'acetilene disciolto, alla categoria di trasporto 1	F
	2	L'ossido di etilene puro, alla categoria di trasporto 1	V
	3	L'ossigeno liquido refrigerato, alla categoria di trasporto 3	V

S2-068	È obbligatorio adottare, attuare e seguire un piano di security per la spedizione di Propilene in cisterne con capacità unitaria maggiore di 3000 litri?
	1	No	F
	2	No, ma solo se la cisterna non è dotata di una protezione calorifuga	F
	3	Sì	V

S2-069	Una bombola con la capacità in acqua di 50 litri, contenente Cloro:
	1	È soggetta soltanto alle disposizioni del 1.10.1 e 1.10.2	F
	2	È una merce ad alto rischio	V
	3	Non è soggetta alle disposizioni del capitolo 1.10	F

S2-070	I gas della classe 2:
	1	possono essere contenuti in oggetti come generatori aerosol o estintori classificati nella stessa classe	V
	2	possono essere trasportati in tubi a pressione aventi capacità fino 150 litri	F
	3	possono essere trasportati solo in serbatoi aventi capacità superiori a 1000 litri	F

S2-071	Tra gli imballaggi usuali per i gas della classe 2, ci sono:
	1	i fusti a pressione aventi capacità superiore a 1.500 litri	F
	2	i fusti aventi capacità fino a 450 litri	F
	3	i recipienti criogenici per i gas liquefatti refrigerati	V

S2-072	Cosa è un recipiente criogenico aperto?
	1	un recipiente a pressione trasportabile isolato termicamente per gas liquefatti refrigerati	F
	2	un recipiente trasportabile isolato termicamente per gas liquefatti	F
	3	un recipiente trasportabile isolato termicamente per gas liquefatti refrigerati	V

S2-073	Esiste un limite per la carica di gas immessi sotto pressione in una bombola?
	1	Dipende dal tipo e dalla capacità della bombola	F
	2	Sì, la pressione massima di carica a una determinata temperatura di riferimento	V
	3	Sì, la temperatura minima del gas da caricare	F

S2-074	Lo spazio lasciato libero in una bombola in cui venga introdotto un gas allo stato liquido:
	1	dipende dal grado di riempimento	V
	2	è necessario per permettere la dilatazione del liquido conseguente agli aumenti di temperatura	V
	3	serve per permettere lo scuotimento della bombola necessario per capire se ancora contiene gas allo stato liquido	F

S2-075	Se un gas viene introdotto allo stato liquido in una bombola, deve occuparne totalmente il volume?
	1	No	V
	2	Per ogni gas viene indicato un grado di riempimento massimo espresso in kg di gas liquido per ogni litro di capacità del recipiente	V
	3	Sì	F

S2-076	Quale è il grado di riempimento massimo dei recipienti a pressione per il Cloro?
	1	80%	F
	2	1,25 kg/litro	V
	3	2,2 kg/litro	F

S2-077	Quale è il grado di riempimento massimo delle bombole per l'Azoto liquido refrigerato?
	1	98%	V
	2	0,80 kg/litro	F
	3	1,3 kg/litro	F

S2-078	Con quale intervallo devono avere luogo le verifiche periodiche dei recipienti a pressione per Argon compresso?
	1	3 anni	F
	2	5 anni	F
	3	10 anni	V

S2-079	Con quale intervallo devono avere luogo le verifiche periodiche dei recipienti a pressione per Cloruro di bromo?
	1	3 anni	F
	2	5 anni	V
	3	10 anni	F

S2-080	Per le verifiche periodiche dei recipienti a pressione per Etilene liquido refrigerato, si fa riferimento
	1	alla tabella dei gas della sezione 2.2.7 RID/ADR/ADN	F
	2	alla tabella dei gas dell'istruzione di imballaggio P200 del 4.1.4.1 del RID/ADR	F
	3	all'istruzione di imballaggio P203 del 4.1.4.1 e al 6.2.1.6 del RID/ADR	V

S2-081	Bombole e pacchi bombole, a cui è accordato un intervallo di 15 anni tra i controlli periodici, devono recare:
	1	la data (anno) del successivo controllo periodico	V
	2	la marcatura "P15Y"	V
	3	numero ONU e denominazione ufficiale di trasporto del gas	V

S2-082	L'utilizzo di valvole di rame per i recipienti a pressione destinati al trasporto dei gas seguenti non è ammesso:
	1	Per l'ammoniaca anidra	V
	2	Per il ciclopropano	F
	3	Quando è presente la disposizione speciale di imballaggio "b"	V

S2-083	I recipienti a pressione contenenti gas compressi sono costruiti per resistere:
	1	a qualunque alta pressione si possa verificare	F
	2	alla pressione di calcolo	V
	3	all'aumento di pressione fino a 1,5 volte la pressione di esercizio	V

S2-084	I recipienti a pressione contenenti gas devono essere maneggiati:
	1	con cura e attenzione per non danneggiare i dispositivi di sicurezza	V
	2	con cura e tenuti lontani da fonti di calore	V
	3	in modo che l'aria umida non possa entrarvi	F

S2-085	I recipienti a pressione ricaricabili che hanno superato la data limite del controllo periodico:
	1	possono essere trasportati per l'invio al controllo anche dopo la data di scadenza	V
	2	possono essere trasportati purché la data di scadenza non sia stata superata da più di 3 mesi	F
	3	possono essere trasportati, ove consentita la spedizione, ma con l'obbligo di riportare questa disposizione sul documento di trasporto	V

S2-086	I recipienti a pressione ricaricabili "non UN" devono:
	1	riportare il riferimento alla norma tecnica utilizzata per la progettazione, costruzione e collaudo	V
	2	riportare la data delle prove periodiche, ivi compresa l'indicazione del mese. anche per i gas per i quali l'intervallo dell'ispezione è ≥ 10 anni	F
	3	riportare l'indicazione della capacità in acqua del recipiente in litri	V

S2-087	Nell'utilizzo di un recipiente a pressione per il trasporto di un gas liquefatto:
	1	L'imballatore, eseguito il riempimento deve verificare che le valvole siano chiuse	V
	2	L'imballatore, prima del riempimento deve ispezionare il recipiente a pressione per assicurarsi che è autorizzato per le materie da trasportare	V
	3	Lo speditore/mittente, deve verificare la tenuta delle chiusure e dell'equipaggiamento	V

S2-088	In generale, ai fini del trasporto, i recipienti a pressione non ricaricabili:
	1	Devono avere una capacità inferiore a 1 litro se riempiti con gas tossici	F
	2	Devono essere trasportati in imballaggi esterni come casse o gabbie	V
	3	Possono subire riparazioni, purché minime, anche dopo la messa in servizio	F

S2-089	Una bombola, in acciaio e senza saldature, impiegata per il trasporto di Ciclopropano:
	1	Deve essere verificata periodicamente ogni 10 anni	V
	2	Deve subire un controllo dello spessore minimo delle pareti	V
	3	Se di tipo "non UN" può essere verificato mediante esame con emissione acustica (AT) ed esame ad ultrasuoni (UT)	V

S2-090	È consentito porre 30 scatole contenenti accendini in un sovrimballaggio costituito da una cassa di legno?
	1	No, le casse di legno non sono ammesse come sovrimballaggio	F
	2	No, non sono ammesse più di 15 scatole	F
	3	Sì, è sufficiente che il sovrimballaggio sia marcato con UN 1057 e recare l'etichetta di pericolo modello n. 2.1	F

S2-091	La quantità massima trasportabile in regime di esenzione per unità di trasporto:
	1	è di 20 kg per Cloro	F
	2	è di 20 kg per Diossido di zolfo	V
	3	è di 333 kg per Etano	V

S2-092	La quantità massima trasportabile in regime di esenzione per unità di trasporto:
	1	è di 20 kg per Ammoniaca anidra	F
	2	è di 20 kg per Ossido di etilene puro	V
	3	è di 50 kg per Cloro	V

S2-093	Al trasporto di 50 kg di Cloro:
	1	è applicabile il regime delle merci pericolose imballate in quantità esenti	F
	2	è applicabile il regime delle merci pericolose imballate in quantità limitate	F
	3	è applicabile il regime di esenzione per unità di trasporto	V

S2-094	Una bombola di Diossido di carbonio (anidride carbonica) liquefatto per non essere soggetta alle altre disposizioni del RID/ADR ma solo quelle previste nel caso specifico:
	1	deve avere un capacità massima di 0,6 litri se provata a 190 bar	F
	2	deve avere un capacità massima di 0,6 litri se provata a 200 bar	F
	3	deve avere un capacità massima di 0,6 litri se provata a 250 bar	V

S2-095	Quale marcatura deve essere indicata su una cassa contenenti recipienti a pressione con gas della classe 2?
	1	il numero di identificazione delle merce da riportare sul documento di trasporto, preceduto dalle lettere UN e con le indicazioni classe 2, nome tecnico e quantità di gas	F
	2	l'identificazione del gas contenuto nel recipiente, la massa massima ammissibile di riempimento e il numero di identificazione del pericolo	F
	3	Per esempio: UN 1072 se si tratta di ossigeno compresso	V

S2-096	I recipienti a pressione per gas della classe 2 vuoti non ripuliti:
	1	devono recare obbligatoriamente etichette non danneggiate	F
	2	devono riportare obbligatoriamente la marcatura "Vuoto, non ripulito"	F
	3	possono essere restituiti dal destinatario con etichette obsolete o danneggiate	V

S2-097	Le cisterne per trasporto di gas liquefatti:
	1	hanno esclusivamente sezione policentrica	F
	2	hanno sezione circolare	V
	3	possono avere forma sferica	V

S2-098	Le cisterne per trasporto di gas liquefatti:
	1	devono avere gli scarichi provvisti di triplice chiusura (valvola a chiusura rapida + valvola di scarico + flangia o tappo cieco) salvo l'applicazione di norme transitorie	V
	2	nel caso degli idrocarburi gassosi in miscela liquefatta, n.a.s. (come miscela A, A01, A02, A1, B1, B2, B o C) sono progettate con pressioni di calcolo non superiori a 30 bar	V
	3	possono avere indicatori di livello	V

S2-099	La disposizione per il disco di rottura e la valvola di sicurezza, per le cisterne destinate al trasporto di gas compressi, liquefatti o disciolti, prevede:
	1	Deve avere una pressione massima di scoppio inferiore o uguale a 1,1 volte la pressione di prova	F
	2	Deve avere una pressione minima di scoppio superiore o uguale a 0,8 volte la pressione di prova	F
	3	Deve essere a soddisfacimento della autorità competente	V

S2-100	Gli elementi di un CGEM:
	1	devono contenere tutti lo stesso gas	V
	2	non sono recipienti a pressione	F
	3	possono contenere contemporaneamente tutti i gas autorizzati al trasporto in quel CGEM	F

S2-101	I CGEM progettati e costruiti secondo codici tecnici non più riconosciuti tra le norme di 6.8.2.6:
	1	possono ancora essere utilizzati	V
	2	possono ancora essere utilizzati con l'approvazione dell'Autorità competente	F
	3	possono ancora essere utilizzati per un periodo massimo di 5 anni	F

S2-102	Quali sono le caratteristiche tipiche delle cisterne adibite al trasporto di gas liquefatti refrigerati?
	1	presenza di un gruppo frigorifero in grado di mantenere il gas refrigerato alla temperatura desiderata	F
	2	presenza di un'intercapedine coibentata posta tra due involucri tenuti distanziati da staffe	V
	3	resistenza alla pressione e presenza di coibentazione del tipo a isolamento sotto vuoto	V

S2-103	Quali sono le caratteristiche tipiche delle cisterne adibite al trasporto di gas liquefatti refrigerati?
	1	Costruzione con doppio involucro con intercapedine di isolamento	V
	2	Resistenza alla pressione e presenza di idonea coibentazione	V
	3	Resistenza alla pressione e presenza di protezione calorifuga del tipo isolamento sotto vuoto	V

S2-104	Le cisterne per gas liquefatti possono essere equipaggiate con i seguenti strumenti indicanti:
	1	manometri = bar o MPa o kg/cm², con segno positivo (es. + 7 bar)	V
	2	termometri = gradi Celsius o Centigradi (es. +20°C) o gradi Fahrenheit (es. +60°F)	V
	3	vacuometri = bar o MPa o kg/cm² con segno negativo (es. – 0,2 bar)	F

S2-105	Per il cambio d'uso di una cisterna ad utilizzazione multipla per il trasporto di gas:
	1	devono essere effettuate operazioni di svuotamento, pulizia ed evacuazione del gas precedentemente trasportato	V
	2	la cisterna deve essere sottoposta ad una nuova approvazione	F
	3	non è necessaria effettuare alcuna operazione, a condizione che i due gas siano ammessi al trasporto in quella cisterna	F

S2-106	Cosa si deve fare se una cisterna per gas liquefatti, vuota non bonificata, rischia di implodere (per esempio a causa di una temperatura ambiente bassa)?
	1	Ad esempio, riempirla con un gas inerte per mantenere una sufficiente pressione interna nella cisterna	V
	2	Aprire soltanto una delle tre chiusure	F
	3	Non è necessario prendere un provvedimento	F

S2-107	Per i gas della classe 2, oltre che in colli, il trasporto in cisterna è esplicitamente ammesso:
	1	esclusivamente con veicoli/carri-batteria o CGEM nel caso di acetilene disciolto	V
	2	esclusivamente con veicoli/carri-batteria o CGEM nel caso di cloruro di nitrosile	F
	3	esclusivamente con veicoli/carri-batteria o CGEM nel caso di isobutilene	F

S2-108	Per i gas della classe 2, il trasporto in cisterna RID/ADR:
	1	è esplicitamente ammesso nel caso di diossido di carbonio	V
	2	è esplicitamente ammesso nel caso di esafluoruro di zolfo	V
	3	è esplicitamente ammesso nel caso di fluoro compresso	F

S2-109	Per i gas della classe 2, il trasporto in cisterna RID/ADR:
	1	non è autorizzato nel caso di diossido di carbonio	F
	2	non è autorizzato nel caso di esafluoruro di zolfo	F
	3	non è autorizzato nel caso di fluoro compresso	V

S2-110	La pressione di esercizio di una cisterna per gas della classe 2:
	1	è la pressione che non deve mai essere superata durante le operazioni di carico o scarico	V
	2	è la pressione massima cui viene calcolata la cisterna	F
	3	è la pressione più elevata che si sviluppa durante la prova di pressione idraulica	F

S2-111	È ammesso il trasporto di Ammoniaca anidra in una cisterna con codice P26BH?
	1	No, indipendentemente dalla presenza o meno della protezione calorifuga sulla cisterna	F
	2	Sì, anche se la cisterna non è dotata di una protezione calorifuga	F
	3	Sì, purché la cisterna sia dotata di una protezione calorifuga	V

S2-112	È ammesso il trasporto di Cloro in una cisterna con codice P22CH?
	1	No, indipendentemente dalla presenza o meno della protezione calorifuga sulla cisterna	V
	2	Sì, anche se la cisterna non è dotata di una protezione calorifuga	F
	3	Sì, purché la cisterna sia dotata di una protezione calorifuga	F

S2-113	Il Fluoro compresso è ammesso al trasporto in container-cisterna?
	1	No	V
	2	No, se il fluoro compresso non è stato stabilizzato	F
	3	Sì, purché la capacità del container non sia superiore a 2000 litri	F

S2-114	Individuate il codice della cisterna con protezione calorifuga per il trasporto di Propilene:
	1	C25BN	F
	2	P21BN	F
	3	P25BN	V

S2-115	Una cisterna con protezione calorifuga ha il codice P25BH è idonea per il trasporto di:
	1	Ammoniaca anidra	F
	2	Butano	V
	3	Cloro	F

S2-116	Una cisterna con protezione calorifuga ha il codice P25BH, è idonea per il trasporto di Propilene?
	1	No	F
	2	Sì	V
	3	Sì, se viene eliminata la protezione calorifuga	F

S2-117	Per il trasporto di Tetrafluoroetilene stabilizzato:
	1	può essere usato un CGEM con recipienti saldati	F
	2	può essere usato un container-cisterna conforme al relativo codice cisterna	F
	3	può essere usato un veicolo/carro batteria con recipienti senza saldatura	V

S2-118	Nel caso dei seguenti gas della classe 2, il trasporto in cisterna deve essere effettuato rispettando una massa massima ammissibile del contenuto per litro di capacità:
	1	di 0,53 kg/litro nel caso di Bromuro di metile	F
	2	di 0,56 kg/litro nel caso di Tricloruro di boro	F
	3	di 0,56 kg/litro nel caso di Trimetilammina anidra	V

S2-119	Nel caso dei seguenti gas della classe 2, il trasporto in cisterna deve essere effettuato rispettando una massa massima ammissibile del contenuto per litro di capacità:
	1	di 0,54 kg/litro nel caso di Ammoniaca anidra	F
	2	di 1,37 kg/litro nel caso di Bromuro di vinile stabilizzato	V
	3	di 0,53 kg/litro nel caso di Diclorosilano	F

S2-120	Nel caso dei seguenti gas della classe 2, il trasporto in cisterna deve essere effettuato rispettando una massa massima ammissibile del contenuto per litro di capacità:
	1	di 0,69 kg/litro nel caso di Cloruro di idrogeno anidro, in cisterna senza isolamento termico provata a 120 bar di pressione	F
	2	di 0,32 kg/litro nel caso di Etano, in cisterna con isolamento termico provata a 120 bar di pressione	V
	3	di 1,10 kg/litro nel caso di Fluoruro di solforile	V

S2-121	Le cisterne e i container-cisterna per gas devono essere periodicamente provati?
	1	Sì, al fine di controllare il buono stato del serbatoio e dei suoi equipaggiamenti di struttura e di servizio	V
	2	Sì, anche al fine di mettere fuori servizio quelli che non offrono garanzie di sicurezza	V
	3	Sì, da parte del proprietario	F

S2-122	Quale deve essere il valore della pressione minima di prova per il serbatoio dotato di protezione calorifuga di un container-cisterna destinato al trasporto di Propano?
	1	2,3 MPa	F
	2	21 bar	V
	3	23 bar	F

S2-123	Cosa prescrive la TU17?
	1	In caso di cambio di uso i serbatoi e i loro equipaggiamenti devono essere accuratamente ripuliti da ogni residuo prima e dopo il trasporto di questa materia	F
	2	La merce deve essere trasportata solo in carri-batteria o CGEM, i cui elementi sono composti di recipienti	V
	3	Le cisterne non devono essere utilizzate per il trasporto di derrate alimentari	F

S2-124	Cosa prescrive la TU40?
	1	In caso di cambio di uso i serbatoi e i loro equipaggiamenti devono essere accuratamente ripuliti da ogni residuo prima e dopo il trasporto di questa materia	F
	2	La merce deve essere trasportata solo in carri/veicoli-batteria o CGEM, i cui elementi sono composti di recipienti non saldati	V
	3	Le cisterne non devono essere utilizzate per il trasporto di derrate alimentari	F

S2-125	Al momento della costruzione, nelle cisterne mobili per trasporto di Cloro lo spessore minimo del serbatoio, determinato in conformità al 6.7.3.4, deve essere:
	1	Aumentato di 0,3 mm come tolleranza per la corrosione	F
	2	Aumentato di 3 mm come tolleranza per la corrosione	V
	3	Adottato senza alcun aumento	F

S2-126	Quali marcature devono essere indicate sui recipienti a pressione per i gas liquefatti?
	1	Per i recipienti a pressione ricaricabili, il numero ONU di dentificazione e la denominazione ufficiale di trasporto del gas o della miscela di gas riportati in caratteri ben leggibili e durevoli	V
	2	Per i recipienti a pressione ricaricabili, nel caso di gas cui è assegnata una rubrica n.a.s., il numero ONU di identificazione della rubrica n.a.s. e la denominazione tecnica del gas	V
	3	Trattandosi di gas caricati in massa, l'indicazione della massa massima ammissibile di riempimento e la tara del recipiente o la massa lorda	V

S2-127	Un container-cisterna da 25 m³ di ossido di etilene flemmatizzato con azoto dovrebbe essere marcato con:
	1	pannelli di segnalazione arancio con numeri 263/1040 e placca (grande etichetta di pericolo) modello n. 6.1 e modello n. 3 su entrambi i lati	F
	2	placca (grande etichetta di pericolo) modello 6.1 e modello n. 3 di 100 mm di lato su entrambi i lati	F
	3	placca (grande etichetta di pericolo) modello 6.1 e modello n. 8 su entrambi i lati	F

S2-128	Quale codice di classificazione può avere un gas avente numero di identificazione del pericolo 225?
	1	Il codice di classificazione 2 O	F
	2	Il codice di classificazione 3 A	F
	3	Il codice di classificazione 3 O	V

S2-129	Quale è il numero di identificazione del pericolo per un Gas tossico, ossidante (comburente)?
	1	263	F
	2	265	V
	3	268	F

S2-130	Quale/i lettera/e potete trovare nel codice di classificazione di un gas avente numero di identificazione del pericolo 263?
	1	La lettera A	F
	2	La lettera C	F
	3	Le lettere TF	V

S2-131	Quale è la denominazione più esatta per il clorodifluorometano in bombole da riportare nel documento di trasporto?
	1	UN 1018, Clorodifluorometano, 2.2	V
	2	UN 1018, Gas refrigerante R22, 2	F
	3	UN 1018, Gas refrigerante R22, 2.2	V

S2-132	L'indicazione, sul documento di trasporto, del tempo  di tenuta  dei dispositivi di sicurezza  è richiesta nel trasporto di
	1	Aria liquida refrigerata	V
	2	Neon liquido refrigerato	V
	3	Tricloruro di boro	F

S2-133	Quale/i rischio/i è/sono connesso/i con la presenza di una corrosione che ha notevolmente ridotto lo spessore del fasciame cilindrico in acciaio di una cisterna che trasporta un gas in pressione:
	1	esplosione della cisterna	V
	2	nessun rischio a condizione che la cisterna non venga sottoposta a urti	F
	3	nessun rischio perché il contenuto non è un liquido	F

S2-801	Gli aerosol classificati tossici sono soggetti alla restrizione di trasporto su strada in:
	1	gallerie di categoria B	F
	2	gallerie di categoria C	F
